,Accident_Index,Longitude,Latitude
1106868,2.01113E+12,-1.845796,53.858913
559892,2.00793E+12,-3.017252,56.484086
637282,200820E016301,-1.989535,52.385867
711296,200850KU2I004,-3.376467,50.892638
1463987,2.01346E+12,0.507302,51.325413
713750,2.00852E+12,-2.495826,51.445619
1456322,2.01345E+12,-0.460505,51.314377
1133105,201130D000273,-1.505326,52.929175
1585556,20144100E0371,-0.148964,51.872145
9046,200501KF60499,0.031889,51.519885
1745572,2.01545E+12,-0.031895,51.304139
163953,200550F31I229,-3.568496,50.487214
1182358,201150CI2A002,-4.167879,51.174418
69402,200514A176605,-1.083684,53.548283
671216,200837G024980,1.095867,52.039601
370318,2.00662E+12,-3.380225,51.679172
1181137,2.01147E+12,-0.249749,50.831
1073833,201101TA00504,-0.326347,51.483459
483544,200732D405807,-0.626433,53.181357
1145085,2.01135E+12,-0.122947,52.310628
62703,2.00513E+12,-1.545094,53.799367
287421,2.00623E+12,-1.76017,52.332761
629078,200814A215508,-1.077971,53.54725
326621,200643S063096,-0.649745,52.039817
800210,200914K159509,-1.501964,53.440734
1611873,2.01447E+12,-0.204157,50.835263
44364,200506L025288,-2.633076,53.495826
1147226,2.01136E+12,0.432308,52.771414
1775225,2.01595E+12,-3.066391,55.863985
133231,200543P188085,-1.358222,52.067564
1739479,2.01544E+12,-1.190488,50.848956
857700,2.00944E+12,-1.060592,50.898053
212640,200601QK50610,-0.265587,51.585361
1365852,201301LX51312,-0.142671,51.452547
657531,20083102D1027,-1.210056,52.927489
122988,20054100G0511,-0.268136,51.953899
1089357,201105BB05167,-2.983813,53.480869
1007784,201043P131100,-1.242004,51.606249
1600883,2.01444E+12,-1.106098,50.851945
156892,2.00547E+12,-0.576553,50.808438
791647,2.00913E+12,-1.604168,53.878583
1137711,201132B310611,-0.16429,52.858751
631365,200814K086408,-1.415779,53.424074
286496,200622FA85002,-2.74483,52.755536
1261960,201214A090312,-1.233189,53.535312
1439549,2013400DA0671,-0.536341,51.864565
286322,200622FA49551,-2.54301,52.885904
1650583,201501KG70440,0.14757,51.561853
291293,200630D000248,-1.446731,52.916062
890002,2.00962E+12,-3.941707,51.617455
1159011,201143P014031,-1.235302,51.747193
840310,2009400D00747,-0.532562,51.949399
741608,200901CW10112,-0.162716,51.533976
120822,20054100A0685,-0.041106,51.823548
1051248,2.01095E+12,-3.364206,55.937404
248981,2.0061E+12,-1.504657,54.967386
792615,2.00913E+12,-1.862358,53.722943
1386512,201306A073773,-2.165234,53.471501
1013662,2.01044E+12,-0.825919,51.299789
880902,2.00953E+12,-2.104505,51.91633
923873,201001WW50971,-0.161155,51.451039
1371699,201301TW60140,-0.373882,51.418483
5248,200501GD10770,-0.083878,51.52633
245503,2.00607E+12,-2.660627,53.39653
203390,200601GD10262,-0.076034,51.544816
1271860,201220T013712,-1.805829,52.495928
1697918,2.0152E+12,-2.123739,52.468705
997430,201037L018338,1.530976,52.278129
493817,200737B028119,0.706954,52.247393
741841,200901CW10433,-0.183629,51.522971
1678668,2.01508E+12,-2.410545,53.099375
579736,200801LX50276,-0.110994,51.494666
1435391,2.01336E+12,1.299232,52.61393
1719719,201534WN23505,-0.897303,52.238383
1588236,201442I146405,0.541469,51.757322
1338228,2012552C07720,-1.883755,50.741075
1499213,201401FH10574,-0.228204,51.492449
1376058,201301YE80134,-0.136066,51.610983
1679348,2.0151E+12,-2.343522,54.910689
86519,2.00522E+12,-2.117197,52.985881
106178,2.00533E+12,-1.091571,52.660359
1421011,2.01323E+12,-1.501657,52.53135
473302,2.00723E+12,-1.289749,52.336983
368186,200660GS30290,-4.076721,52.743288
1416639,2.01321E+12,-1.640352,52.809848
1327688,2.01247E+12,-0.270202,50.832807
1733502,201543N157105,-0.746559,51.630334
152966,2.00546E+12,0.916881,51.199083
1591931,201443N241064,-0.78976,51.805124
547197,2007557B02198,-1.915609,50.760167
287861,2.00623E+12,-1.482458,52.274242
480338,20073102D2667,-1.087837,52.966888
534603,200750B51G877,-4.562909,50.441764
1769487,2.01562E+12,-3.584264,51.613947
1296616,2.01237E+12,1.097468,52.035331
1610670,2.01447E+12,0.301211,50.806843
1021230,2.01046E+12,0.34908,51.338767
386379,200697QC00511,-3.650106,55.449345
1208203,201197NC00711,-4.084511,55.913301
966365,201020G005890,-2.078775,52.580298
268121,2006160B02820,-0.670156,53.58575
303899,2.00635E+12,0.224337,52.358099
290898,200630C000615,-1.434461,53.252115
1307265,201243P162012,-1.089008,51.667564
709126,200850ED2K005,-4.179427,50.378525
486937,200734NK44397,-0.706751,52.407743
945229,2.01007E+12,-2.592371,53.38727
10101,200501LX50385,-0.114883,51.463254
1649656,201501KF60337,0.022801,51.517038
1687035,20151325J0225,-1.668087,53.804025
1045723,2.01062E+12,-3.535399,51.639839
636931,200820D277401,-1.825432,52.492812
356436,2.00652E+12,-2.621857,50.94442
612219,2.00807E+12,-2.457585,53.057873
1007218,201043P013090,-1.340078,52.06135
1776065,2.01595E+12,-3.103916,55.94419
534545,200750B41P343,-4.700702,50.385484
825980,20093104C2822,-1.19889,52.984319
236042,200606B051382,-2.197648,53.444306
735791,200897AE02202,-4.376091,55.903075
1110349,2.01113E+12,-1.664126,53.7994
589138,200801XD80181,-0.346816,51.55461
385755,200697NE02106,-3.897977,55.76345
102737,20053102D3378,-1.085923,52.979998
1196219,2.01162E+12,-3.342459,51.60039
74541,2005160C03930,-0.453119,54.009135
326129,200643R226076,-0.706938,51.409232
1747459,2.01546E+12,1.329709,51.133245
293774,20063102B3797,-1.02235,53.426176
1690052,2015132C11317,-1.57185,53.802507
386782,200697UA04804,-4.592284,55.639571
539974,2.00752E+12,-2.530458,51.528461
600001,200805AA25869,-3.091784,53.325137
937340,201006A030649,-2.241658,53.479101
1775144,2.01595E+12,-3.208243,55.906011
399136,200701PL60311,-0.010923,51.427183
49464,2.00507E+12,-2.667301,53.053285
243079,200606X059197,-2.253203,53.545323
557549,200763DP39207,-3.49641,51.912438
1197351,2.01162E+12,-3.162218,51.462847
112081,2.00535E+12,0.301795,52.096017
1549167,201414K172114,-1.507895,53.468157
844151,200942I059802,0.326546,51.477716
947463,2.0101E+12,-1.413299,54.998163
453631,2007160B05040,-0.601804,53.65185
300887,2.00633E+12,-0.89711,52.761378
1687408,20151326D1511,-1.87287,53.724702
1070895,201101QK50218,-0.232731,51.531815
724784,2.00862E+12,-3.949236,51.61787
44143,200506K919122,-2.434319,53.576442
1558365,201420W041064,-1.879451,52.506096
1522137,201404AX14062,-3.039042,53.816224
252130,200611BE08710,-1.378274,54.725331
1243844,201206G057229,-2.091754,53.489692
802208,2009160C00670,-0.552305,53.731894
217850,200601VK30231,-0.280744,51.378575
1366648,201301MM70897,-0.10955,51.49824
1519211,201401ZD30303,-0.086251,51.369894
131528,200543N287055,-0.793753,51.786471
826082,20093104P0876,-1.265829,52.963356
196328,200597ND02309,-3.962686,55.810874
1416798,2.01321E+12,-2.041918,52.990103
956404,2.01013E+12,-1.5088,53.800033
1742065,2.01544E+12,-0.74977,51.275058
371024,2.00662E+12,-3.247781,51.480671
1481076,2.01361E+12,-3.002463,51.582476
827517,200932D007909,-0.408844,52.999205
1004551,201042I285709,0.852401,51.889712
1575132,2.01433E+12,-1.143602,52.6512
1180829,2.01147E+12,-0.799465,50.833212
418691,200705AA20369,-3.026384,53.409047
212070,200601QA10488,-0.366221,51.564594
898287,2.00995E+12,-3.135877,55.919773
1656650,201501RY10186,0.121674,51.501442
1094743,201106L054396,-2.574905,53.531526
1731919,201542I235207,0.516016,51.703655
240985,200606N044674,-2.292382,53.514852
1187465,2.01152E+12,-2.871232,51.384173
37237,200505EE01542,-2.984227,53.407604
1127402,201122C102403,-2.388115,52.246688
903450,200997UC42412,-4.064794,55.538589
158831,200550A23C752,-5.183963,50.054696
292591,20063102A1805,-1.209189,53.154289
378689,2.00695E+12,-2.945218,55.942769
1470286,201350FP2F003,-3.58191,50.429553
1476576,2.01354E+12,-1.853036,51.545097
206632,200601KD50633,0.28458,51.574499
566928,200797LA03111,-4.829991,56.041074
124508,20054100T3280,-0.241608,51.697859
270384,2006170L22246,-1.140508,54.580623
1288679,2.01233E+12,-1.195194,52.657512
506733,200743N182127,-0.538073,51.622612
1420625,2.01323E+12,-1.602977,52.385606
505102,200742I459611,0.482517,51.726422
1734301,201543P085095,-1.198206,51.742335
527329,2.00746E+12,0.797297,51.42947
1100713,2.0111E+12,-1.614896,54.971379
230185,200604FL06087,-2.33183,53.661082
742605,200901CW11457,-0.184992,51.55033
173562,200554DE38405,-1.769437,51.562433
205392,200601JI40021,0.017573,51.574269
1284409,201231C221312,-1.172522,52.989928
847842,200943N009109,-0.987743,51.999689
1671297,2.01505E+12,-2.892196,53.482224
1491206,201397BF01209,-4.151343,55.91891
367193,2006600FL4018,-3.127056,53.119309
232171,200605BB13659,-2.988521,53.644338
874161,200950ED2N009,-4.167903,50.378741
419118,200705BB17049,-3.00297,53.647633
775333,200906F023004,-2.310548,53.50375
29010,200504AL05065,-3.027963,53.760769
1276720,201222D200623,-2.267612,52.375496
1411962,201320K013443,-1.971244,52.496354
1635104,2.01495E+12,-2.785539,56.025638
417451,200704FG07010,-2.21708,53.829335
868507,2.00947E+12,-0.494484,50.8182
758750,200901VW40320,-0.164586,51.40496
1210624,201201BS70657,-0.181607,51.501358
61544,2.00513E+12,-1.919964,53.714186
300866,2.00633E+12,-1.324376,52.501261
1289728,2.01233E+12,-1.159397,52.604537
435815,2.0071E+12,-1.555957,54.947184
752178,200901PY20166,0.071639,51.414241
1641414,201501CP00185,-0.108177,51.511041
1542233,20141312O0766,-1.904013,53.872142
24392,200501YE80953,-0.065108,51.683213
1398947,2.01312E+12,-1.074202,53.940957
1241950,201205FF01045,-2.822282,53.341052
210248,200601PL60163,0.001811,51.458531
570065,200801BS70056,-0.161762,51.496822
145069,200545RE70269,-0.163601,51.181559
399678,200701PY20068,-0.057691,51.406474
290194,200630B000517,-1.947052,53.37839
880316,2.00952E+12,-2.885613,51.310239
117291,200537B023386,0.390617,52.255126
207489,200601KF60781,0.047539,51.550638
1516211,201401XD80763,-0.305932,51.536852
967335,201020J006060,-2.054406,52.44627
290768,200630C000482,-1.362419,53.127521
881254,2.00953E+12,-2.126352,51.981583
905578,201001CW10532,-0.178485,51.539888
768745,200904EB09046,-2.464945,53.697312
1447760,201343P180063,-1.282166,51.817298
1705040,2.01522E+12,-1.622958,52.794948
111975,2.00535E+12,-0.245597,52.314132
1418494,201322C301849,-1.940679,52.113262
1730559,201542I083903,0.477447,51.732848
1612592,2.01447E+12,-0.012875,51.127636
1403440,2.01313E+12,-1.782899,53.782184
1497098,201401EK40183,-0.143037,51.539242
1034394,2.01052E+12,-3.239891,51.125105
546991,200754MB09107,-2.110502,51.515042
800281,200914K177109,-1.475249,53.372934
374171,200663CP24106,-4.990332,51.63409
845838,200942I239407,0.010623,51.714225
1431204,2.01333E+12,-1.137009,52.612917
1712657,201531B284715,-1.088731,53.078484
1676436,201506X008226,-2.270726,53.596884
850782,200943P341109,-1.197382,51.737229
1550862,2014160C00311,-0.413721,53.782035
1739108,2.01544E+12,-1.375169,50.917877
1195068,201160M195842,-3.008589,53.037487
651303,2.00823E+12,-1.437649,52.409973
620749,2.00812E+12,-1.681852,54.324156
1668011,201504EF15347,-2.328957,53.779108
1689185,2015132AB0899,-1.719259,53.626039
1057373,201097QB06103,-4.063718,55.798974
53190,2.0051E+12,-1.629076,54.941319
1147309,2.01136E+12,1.261219,52.651138
299054,2.00633E+12,-1.45816,52.750883
712576,2.00852E+12,-2.344062,51.413252
1366859,201301PL60080,-0.020259,51.444158
783258,2.0091E+12,-1.391554,54.875209
1777251,201597BA03007,-4.187288,55.868656
191304,2.00595E+12,-3.402172,55.982357
71379,200514C212605,-1.30995,53.398341
1624542,2014554C26401,-1.960709,50.744004
352575,200650D35G624,-3.202708,50.793116
1448415,201343P372103,-1.228559,51.732358
442140,2.00713E+12,-1.393034,53.710249
960258,201014C053710,-1.358408,53.426387
277366,200620K025502,-2.041487,52.476302
569269,200797UC70603,-4.451141,55.651911
1637240,201497BC01410,-4.233903,55.880105
1290119,2.01233E+12,-1.181436,52.404296
58139,200511CH30090,-1.778103,54.864757
966600,201020G011050,-2.101169,52.56374
287671,2.00623E+12,-1.604942,52.229493
1238580,201204FA12007,-2.207727,53.766012
183488,2.00562E+12,-3.951608,51.649574
107176,2.00533E+12,-1.440161,52.675554
1447412,201343P110083,-1.265276,51.788026
1701801,201520T044765,-1.775797,52.49141
1691425,201514B017315,-1.469359,53.498869
748809,200901KF69013,0.029272,51.525866
1296993,2.01237E+12,1.748801,52.474608
1600950,2.01444E+12,-0.909836,51.180903
1593668,201443P323054,-1.581572,51.770425
970537,201020T030660,-1.833236,52.493453
520171,200745RE11950,-0.20635,51.292926
1438251,201337EA76416,0.807513,52.070519
1457799,2.01345E+12,-0.265381,51.336424
961433,201014K205210,-1.399561,53.41087
297372,200632C324106,0.339597,53.142739
1511314,201401SX20232,-0.176962,51.61765
585123,200801RY10386,0.173933,51.445393
1495649,201401CW10357,-0.126728,51.500944
1574606,2.01433E+12,-1.48228,52.728382
1235069,2.01203E+12,-2.763844,54.276051
933528,201004FG10027,-2.205417,53.836636
753995,200901RG40233,0.056346,51.470807
781573,2.00907E+12,-2.946146,53.284491
1300877,20124100J0620,-0.329408,51.683134
1411533,201320J012593,-2.120725,52.486317
1268181,2012170S13462,-1.317169,54.559263
1254362,2.01212E+12,-2.262438,54.288169
1226886,201201TB01118,-0.078927,51.589108
1574444,2.01433E+12,-1.186669,52.599064
1240909,201205DD04284,-2.706453,53.439324
463743,200720L187101,-1.616589,52.389921
795458,2.00913E+12,-1.540532,53.647088
122679,20054100F4907,-0.31253,51.751863
250687,2.0061E+12,-1.612409,54.970113
1596787,2.01444E+12,-1.629975,50.905824
712208,2.00852E+12,-2.571904,51.54589
1461749,2.01346E+12,0.278262,51.413374
277405,200620K030701,-2.017958,52.545891
1160978,201143R087031,-0.624282,51.480319
1192859,2011551D10494,-1.813874,50.815445
727530,200863BC08408,-4.133575,52.313735
341035,2.00646E+12,0.720797,51.15614
466031,2.00722E+12,-1.80756,52.639232
1448493,201343R019113,-0.71531,51.523939
1274409,2.01221E+12,-2.174714,53.027431
1232383,201201YR90170,-0.095153,51.598095
1194895,201160M174079,-4.100957,52.858939
1607118,2.01446E+12,0.521515,51.3359
714489,2.00852E+12,-2.914582,51.150673
1619933,2.01452E+12,-2.551932,51.439731
1487558,2.01394E+12,-3.155089,56.189761
1536160,2.0141E+12,-1.416305,54.877209
322961,200643N337056,-0.533669,51.588927
1678642,2.01508E+12,-2.518587,53.404431
243477,2.00607E+12,-2.564616,53.380483
415164,200704CL07085,-2.713069,53.699148
999980,20104100C0972,-0.420779,51.651397
1076246,201101TD00092,-0.336344,51.454106
1449028,201343R152023,-0.795133,51.344835
773827,200906A021784,-2.195754,53.523499
1420280,201322F304675,-2.724607,52.697587
1158479,201143N180051,-0.761484,51.953379
1020274,2.01046E+12,0.452379,51.369476
1108354,2.01113E+12,-1.668783,53.882733
757876,200901TX20537,-0.303443,51.491313
1597489,2.01444E+12,-1.656287,50.755006
894516,2.00992E+12,-2.205933,56.97716
14784,200501QK50574,-0.21602,51.527785
576679,200801JC75014,0.007937,51.578301
641667,200820K049102,-1.968591,52.498061
1570420,201431D064014,-1.302023,53.01423
1685939,20151322Q1260,-1.515762,53.815731
1574722,2.01433E+12,-1.1314,52.661243
206009,200601JI40716,0.101411,51.567761
90984,200522CE49339,-1.94421,52.091685
1780424,2.01598E+12,-4.054599,54.881539
526797,2.00746E+12,0.958888,51.117345
930858,201004BC10131,-2.776053,53.944318
1276376,201222C203179,-2.719429,52.055877
682361,200843N221018,-0.885092,51.639279
871570,2.00947E+12,-0.35363,51.068648
1227198,201201TW60061,-0.30374,51.4406
236433,200606C043076,-2.265807,53.389072
880317,2.00952E+12,-2.643679,51.420083
1379778,2.01303E+12,-2.627001,54.649005
1279115,2.01223E+12,-1.641081,52.602031
773565,200906A015938,-2.238931,53.476499
28119,2.00503E+12,-3.552967,54.647143
1693951,2015160A04131,-0.111696,53.548654
419059,200705BB16432,-2.967386,53.480823
819260,2.00923E+12,-1.5117,52.467121
1501692,201401JC30459,-0.029975,51.576067
565250,200797EA70306,-4.216215,55.848896
1100275,2.0111E+12,-1.472336,55.037883
194562,200597GE02302,-4.250796,55.839101
1201197,2.01192E+12,-2.451946,57.443102
377975,2.00694E+12,-3.488506,56.11838
1584900,20144100C0212,-0.397275,51.670232
540603,2.00752E+12,-2.928068,51.34516
744672,200901FH10464,-0.199143,51.480495
1562984,201422E402721,-2.427968,52.034549
211855,200601QA10232,-0.321326,51.600469
659174,200832C043108,-0.087669,52.885144
760355,200901XD80847,-0.302424,51.514859
934621,201005AA07262,-3.114166,53.40044
879316,2.00952E+12,-2.378849,51.377178
1476286,2.01354E+12,-1.772244,51.178747
906497,201001CW11751,-0.182119,51.517462
981028,201030D000386,-1.302411,52.975352
1295001,2.01236E+12,1.368182,52.549748
1126461,2.01121E+12,-1.836749,52.97513
768782,200904EB09084,-2.453909,53.727375
231404,200605AA13450,-3.005079,53.34127
892799,200991NJ09238,-3.49341,58.592473
685171,200843R141098,-0.760361,51.422309
1279941,2.01223E+12,-1.366462,52.494293
324698,200643P269106,-1.1241,51.744888
22748,200501XD81062,-0.292935,51.529649
1716675,2.01533E+12,-1.096623,52.636585
1690277,2015132CF1047,-1.776378,53.812761
1044606,2.01062E+12,-3.647725,51.497135
972534,2.01021E+12,-2.22292,53.007484
987948,2.01033E+12,-1.192895,52.457014
903825,2.00998E+12,-4.791925,54.879514
734614,2.00896E+12,-3.67941,55.988417
569729,2.00798E+12,-3.444585,55.042497
1010835,201043W092010,-1.173657,51.401583
72670,200514F018805,-1.558153,53.393764
1337700,2.01255E+12,-1.668258,51.52991
1704058,2.01521E+12,-1.822853,52.689302
948783,2.0101E+12,-1.406819,54.918151
1404745,201314A096013,-1.116551,53.499308
121542,20054100C0661,-0.469488,51.638733
1481105,2.01361E+12,-3.218183,51.709829
1291758,2.01235E+12,0.119636,52.673744
598440,200804EM08002,-2.409715,53.780655
1245317,201206M056531,-2.349572,53.445692
612291,2.00807E+12,-2.790535,53.354301
1124471,2.01121E+12,-2.182611,52.990833
62167,2.00513E+12,-2.105729,53.715335
1093599,201106J047724,-2.146122,53.372605
1462455,2.01346E+12,1.309506,51.133935
74134,2005160B05170,-0.660991,53.627177
125736,200542B050412,0.431448,51.584228
1595106,201443S068084,-0.743193,52.018913
654581,200830D000733,-1.434311,52.899103
1767249,201560S088382,-2.996707,53.088052
1215968,201201HT20895,-0.025764,51.503334
106979,2.00533E+12,-1.142468,52.613181
1655660,201501QK50808,-0.248819,51.548925
1597883,2.01444E+12,-0.988478,50.849582
62118,2.00513E+12,-1.523824,53.787241
1433111,2.01335E+12,-0.252319,52.582442
1217845,201201KF60037,0.065996,51.534577
363370,200654DE55106,-1.744952,51.581174
524440,2.00746E+12,0.45819,51.298214
1048337,201091NE12733,-4.338405,57.544245
1322582,2.01246E+12,0.221655,51.41455
1538196,2.0141E+12,-1.383073,54.913135
19042,200501TW60074,-0.380714,51.448972
1297511,2012400BA0417,-0.472041,52.124325
1635145,2.01495E+12,-3.186736,55.950295
1682903,201511SJ09145,-1.524259,54.544344
205973,200601JI40677,0.047928,51.572124
1538733,201411NG20644,-1.636487,54.86394
609379,200806Q005242,-2.09913,53.550763
1379774,2.01303E+12,-3.42007,54.609408
345357,2.00647E+12,0.1438,50.833308
626871,2.00813E+12,-1.71877,53.687997
367262,2006600FL5075,-2.992873,53.229546
855959,2.00944E+12,-1.245285,50.591204
452841,2007160A02330,-0.056197,53.572134
882593,200954ED28609,-2.132278,51.370971
431205,2.00707E+12,-2.894511,53.196614
330718,2.00644E+12,-0.761836,51.293104
902375,200997NE03405,-3.754878,55.860027
536333,200750D35Q005,-3.161468,50.800819
198158,200597UD20901,-3.863694,55.257181
129375,200542H033308,0.714618,51.537004
1071703,201101RG40381,0.070329,51.439355
